Run Name (clean name) (1),Tech||Outputs Group Detailed (electricity supply) (1),State,Year,Value,Unit
Low Demand,Gas,mississippi,2040,11.899,gigawatt
Low Demand,Gas,mississippi,2045,11.824,gigawatt
Low Demand,Gas,mississippi,2050,10.133,gigawatt
Low Demand,Gas,missouri,2021,6.442,gigawatt
Low Demand,Gas,missouri,2025,5.707,gigawatt
Low Demand,Gas,missouri,2030,5.618,gigawatt
Low Demand,Gas,missouri,2035,5.439,gigawatt
Low Demand,Gas,missouri,2040,5.267,gigawatt
Low Demand,Gas,missouri,2045,5.637,gigawatt
Low Demand,Gas,missouri,2050,5.537,gigawatt
Low Demand,Gas,montana,2021,0.307,gigawatt
Low Demand,Gas,montana,2025,0.307,gigawatt
Low Demand,Gas,montana,2030,0.307,gigawatt
Low Demand,Gas,montana,2035,0.3,gigawatt
Low Demand,Gas,montana,2040,0.541,gigawatt
Low Demand,Gas,montana,2045,0.434,gigawatt
Low Demand,Gas,montana,2050,0.435,gigawatt
Low Demand,Gas,nebraska,2021,1.926,gigawatt
Low Demand,Gas,nebraska,2025,1.546,gigawatt
Low Demand,Gas,nebraska,2030,1.398,gigawatt
Low Demand,Gas,nebraska,2035,1.231,gigawatt
Low Demand,Gas,nebraska,2040,1.225,gigawatt
Low Demand,Gas,nebraska,2045,1.233,gigawatt
Low Demand,Gas,nebraska,2050,1.232,gigawatt
Low Demand,Gas,nevada,2021,6.808,gigawatt
Low Demand,Gas,nevada,2025,6.545,gigawatt
Low Demand,Gas,nevada,2030,6.517,gigawatt
Low Demand,Gas,nevada,2035,6.453,gigawatt
Low Demand,Gas,nevada,2040,8.166,gigawatt
Low Demand,Gas,nevada,2045,8.059,gigawatt
Low Demand,Gas,nevada,2050,7.27,gigawatt
Low Demand,Gas,new hampshire,2021,1.64,gigawatt
Low Demand,Gas,new hampshire,2025,1.132,gigawatt
Low Demand,Gas,new hampshire,2030,1.135,gigawatt
Low Demand,Gas,new hampshire,2035,1.545,gigawatt
Low Demand,Gas,new hampshire,2040,1.938,gigawatt
Low Demand,Gas,new hampshire,2045,2.035,gigawatt
Low Demand,Gas,new hampshire,2050,1.952,gigawatt
Low Demand,Gas,new jersey,2021,11.45,gigawatt
Low Demand,Gas,new jersey,2025,11.175,gigawatt
Low Demand,Gas,new jersey,2030,11.162,gigawatt
Low Demand,Gas,new jersey,2035,11.861,gigawatt
Low Demand,Gas,new jersey,2040,11.808,gigawatt
Low Demand,Gas,new jersey,2045,12.068,gigawatt
Low Demand,Gas,new jersey,2050,9.261,gigawatt
Low Demand,Gas,new mexico,2021,2.989,gigawatt
Low Demand,Gas,new mexico,2025,2.42,gigawatt
Low Demand,Gas,new mexico,2030,2.398,gigawatt
Low Demand,Gas,new mexico,2035,2.001,gigawatt
Low Demand,Gas,new mexico,2040,1.993,gigawatt
Low Demand,Gas,new mexico,2045,1.982,gigawatt
Low Demand,Gas,new mexico,2050,1.773,gigawatt
Low Demand,Gas,new york,2021,23.069,gigawatt
Low Demand,Gas,new york,2025,19.701,gigawatt
Low Demand,Gas,new york,2030,20.207,gigawatt
Low Demand,Gas,new york,2035,26.034,gigawatt
Low Demand,Gas,new york,2040,27.367,gigawatt
Low Demand,Gas,new york,2045,36.251,gigawatt
Low Demand,Gas,new york,2050,28.244,gigawatt
Low Demand,Gas,north carolina,2021,11.852,gigawatt
Low Demand,Gas,north carolina,2025,11.785,gigawatt
Low Demand,Gas,north carolina,2030,14.425,gigawatt
Low Demand,Gas,north carolina,2035,14.367,gigawatt
Low Demand,Gas,north carolina,2040,14.381,gigawatt
Low Demand,Gas,north carolina,2045,14.376,gigawatt
Low Demand,Gas,north carolina,2050,14.229,gigawatt
Low Demand,Gas,north dakota,2021,0.612,gigawatt
Low Demand,Gas,north dakota,2025,0.555,gigawatt
Low Demand,Gas,north dakota,2030,0.542,gigawatt
Low Demand,Gas,north dakota,2035,0.538,gigawatt
Low Demand,Gas,north dakota,2040,0.536,gigawatt
Low Demand,Gas,north dakota,2045,0.539,gigawatt
Low Demand,Gas,north dakota,2050,0.538,gigawatt
Low Demand,Gas,ohio,2021,14.469,gigawatt
Low Demand,Gas,ohio,2025,14.266,gigawatt
Low Demand,Gas,ohio,2030,16.2,gigawatt
Low Demand,Gas,ohio,2035,16.066,gigawatt
Low Demand,Gas,ohio,2040,16.012,gigawatt
Low Demand,Gas,ohio,2045,15.998,gigawatt
Low Demand,Gas,ohio,2050,15.959,gigawatt
Low Demand,Gas,oklahoma,2021,17.378,gigawatt
Low Demand,Gas,oklahoma,2025,11.006,gigawatt
Low Demand,Gas,oklahoma,2030,10.385,gigawatt
Low Demand,Gas,oklahoma,2035,9.46,gigawatt
Low Demand,Gas,oklahoma,2040,9.432,gigawatt
Low Demand,Gas,oklahoma,2045,9.341,gigawatt
Low Demand,Gas,oklahoma,2050,8.49,gigawatt
Low Demand,Gas,oregon,2021,3.854,gigawatt
Low Demand,Gas,oregon,2025,3.694,gigawatt
Low Demand,Gas,oregon,2030,3.696,gigawatt
Low Demand,Gas,oregon,2035,3.502,gigawatt
Low Demand,Gas,oregon,2040,6.025,gigawatt
Low Demand,Gas,oregon,2045,5.983,gigawatt
Low Demand,Gas,oregon,2050,5.978,gigawatt
Low Demand,Gas,pennsylvania,2021,25.08,gigawatt
Low Demand,Gas,pennsylvania,2025,20.228,gigawatt
Low Demand,Gas,pennsylvania,2030,20.747,gigawatt
Low Demand,Gas,pennsylvania,2035,21.961,gigawatt
Low Demand,Gas,pennsylvania,2040,21.872,gigawatt
Low Demand,Gas,pennsylvania,2045,22.326,gigawatt
Low Demand,Gas,pennsylvania,2050,20.136,gigawatt
Low Demand,Gas,rhode island,2021,1.759,gigawatt
Low Demand,Gas,rhode island,2025,1.598,gigawatt
Low Demand,Gas,rhode island,2030,1.603,gigawatt
Low Demand,Gas,rhode island,2035,1.958,gigawatt
Low Demand,Gas,rhode island,2040,2.296,gigawatt
Low Demand,Gas,rhode island,2045,2.345,gigawatt
Low Demand,Gas,rhode island,2050,2.216,gigawatt
Low Demand,Gas,south carolina,2021,6.724,gigawatt
Low Demand,Gas,south carolina,2025,5.788,gigawatt
Low Demand,Gas,south carolina,2030,6.999,gigawatt
Low Demand,Gas,south carolina,2035,6.966,gigawatt
Low Demand,Gas,south carolina,2040,6.891,gigawatt
Low Demand,Gas,south carolina,2045,6.562,gigawatt
Low Demand,Gas,south carolina,2050,6.523,gigawatt
Low Demand,Gas,south dakota,2021,1.125,gigawatt
Low Demand,Gas,south dakota,2025,1.12,gigawatt
Low Demand,Gas,south dakota,2030,1.073,gigawatt
Low Demand,Gas,south dakota,2035,1.008,gigawatt
Low Demand,Gas,south dakota,2040,1.004,gigawatt
Low Demand,Gas,south dakota,2045,1.007,gigawatt
Low Demand,Gas,south dakota,2050,1.006,gigawatt
Low Demand,Gas,tennessee,2021,7.025,gigawatt
Low Demand,Gas,tennessee,2025,7.03,gigawatt
Low Demand,Gas,tennessee,2030,8.16,gigawatt
Low Demand,Gas,tennessee,2035,6.667,gigawatt
Low Demand,Gas,tennessee,2040,7.535,gigawatt
Low Demand,Gas,tennessee,2045,7.526,gigawatt
Low Demand,Gas,tennessee,2050,7.522,gigawatt
Low Demand,Gas,texas,2021,65.24,gigawatt
Low Demand,Gas,texas,2025,60.17,gigawatt
Low Demand,Gas,texas,2030,50.145,gigawatt
Low Demand,Gas,texas,2035,46.783,gigawatt
Low Demand,Gas,texas,2040,44.49,gigawatt
Low Demand,Gas,texas,2045,40.389,gigawatt
Low Demand,Gas,texas,2050,37.871,gigawatt
Low Demand,Gas,utah,2021,2.654,gigawatt
Low Demand,Gas,utah,2025,2.384,gigawatt
Low Demand,Gas,utah,2030,2.574,gigawatt
Low Demand,Gas,utah,2035,2.574,gigawatt
Low Demand,Gas,utah,2040,3.54,gigawatt
Low Demand,Gas,utah,2045,3.537,gigawatt
Low Demand,Gas,utah,2050,3.326,gigawatt
Low Demand,Gas,vermont,2025,0,gigawatt
Low Demand,Gas,vermont,2030,0,gigawatt
Low Demand,Gas,vermont,2035,0,gigawatt
Low Demand,Gas,vermont,2040,0,gigawatt
Low Demand,Gas,vermont,2045,0,gigawatt
Low Demand,Gas,vermont,2050,0,gigawatt
Low Demand,Gas,virginia,2021,14.681,gigawatt
Low Demand,Gas,virginia,2025,15.501,gigawatt
Low Demand,Gas,virginia,2030,16.433,gigawatt
Low Demand,Gas,virginia,2035,17.315,gigawatt
Low Demand,Gas,virginia,2040,17.322,gigawatt
Low Demand,Gas,virginia,2045,17.316,gigawatt
Low Demand,Gas,virginia,2050,14.114,gigawatt
Low Demand,Gas,washington,2021,3.216,gigawatt
Low Demand,Gas,washington,2025,2.99,gigawatt
Low Demand,Gas,washington,2030,2.993,gigawatt
Low Demand,Gas,washington,2035,2.857,gigawatt
Low Demand,Gas,washington,2040,6.064,gigawatt
Low Demand,Gas,washington,2045,5.76,gigawatt
Low Demand,Gas,washington,2050,5.753,gigawatt
Low Demand,Gas,west virginia,2021,1.273,gigawatt
Low Demand,Gas,west virginia,2025,1.195,gigawatt
Low Demand,Gas,west virginia,2030,1.304,gigawatt
Low Demand,Gas,west virginia,2035,1.304,gigawatt
Low Demand,Gas,west virginia,2040,1.305,gigawatt
Low Demand,Gas,west virginia,2045,1.305,gigawatt
Low Demand,Gas,west virginia,2050,1.304,gigawatt
Low Demand,Gas,wisconsin,2021,7.286,gigawatt
Low Demand,Gas,wisconsin,2025,7.202,gigawatt
Low Demand,Gas,wisconsin,2030,6.685,gigawatt
Low Demand,Gas,wisconsin,2035,9.958,gigawatt
Low Demand,Gas,wisconsin,2040,11.387,gigawatt
Low Demand,Gas,wisconsin,2045,11.413,gigawatt
Low Demand,Gas,wisconsin,2050,11.316,gigawatt
Low Demand,Gas,wyoming,2021,0.552,gigawatt
Low Demand,Gas,wyoming,2025,0.48,gigawatt
Low Demand,Gas,wyoming,2030,0.218,gigawatt
Low Demand,Gas,wyoming,2035,0.225,gigawatt
Low Demand,Gas,wyoming,2040,0.268,gigawatt
Low Demand,Gas,wyoming,2045,0.268,gigawatt
Low Demand,Gas,wyoming,2050,0.259,gigawatt
Low Demand,Coal,alabama,2021,5.075,gigawatt
Low Demand,Coal,alabama,2025,4.639,gigawatt
Low Demand,Coal,alabama,2030,3.907,gigawatt
Low Demand,Coal,alabama,2035,3.905,gigawatt
Low Demand,Coal,alabama,2040,3.909,gigawatt
Low Demand,Coal,alabama,2045,3.144,gigawatt
Low Demand,Coal,alabama,2050,0.028,gigawatt
Low Demand,Coal,alaska,2021,0.132,gigawatt
Low Demand,Coal,alaska,2025,0.018,gigawatt
Low Demand,Coal,alaska,2030,0.017,gigawatt
Low Demand,Coal,alaska,2035,0.017,gigawatt
Low Demand,Coal,alaska,2040,0.017,gigawatt
Low Demand,Coal,alaska,2045,0.017,gigawatt
Low Demand,Coal,alaska,2050,0.009,gigawatt
Low Demand,Coal,arizona,2021,2.869,gigawatt
Low Demand,Coal,arizona,2025,2.035,gigawatt
Low Demand,Coal,arizona,2030,2.04,gigawatt
Low Demand,Coal,arizona,2035,1.432,gigawatt
Low Demand,Coal,arizona,2040,1.437,gigawatt
Low Demand,Coal,arizona,2045,1.428,gigawatt
Low Demand,Coal,arizona,2050,0.044,gigawatt
Low Demand,Coal,arkansas,2021,4.658,gigawatt
Low Demand,Coal,arkansas,2025,1.205,gigawatt
Low Demand,Coal,arkansas,2030,1.208,gigawatt
Low Demand,Coal,arkansas,2035,1.209,gigawatt
Low Demand,Coal,arkansas,2040,0.968,gigawatt
Low Demand,Coal,arkansas,2045,0.914,gigawatt
Low Demand,Coal,arkansas,2050,0.063,gigawatt
Low Demand,Coal,california,2021,0.05,gigawatt
Low Demand,Coal,california,2025,0.05,gigawatt
Low Demand,Coal,california,2030,0.05,gigawatt
Low Demand,Coal,california,2035,0.051,gigawatt
Low Demand,Coal,california,2040,0.051,gigawatt
Low Demand,Coal,california,2045,0.051,gigawatt
Low Demand,Coal,california,2050,0.028,gigawatt
Low Demand,Coal,colorado,2021,3.841,gigawatt
Low Demand,Coal,colorado,2025,1.953,gigawatt
Low Demand,Coal,colorado,2030,0.123,gigawatt
Low Demand,Coal,colorado,2035,0.127,gigawatt
Low Demand,Coal,colorado,2040,0.131,gigawatt
Low Demand,Coal,colorado,2045,0.133,gigawatt
Low Demand,Coal,colorado,2050,0.038,gigawatt
Low Demand,Coal,connecticut,2030,0,gigawatt
Low Demand,Coal,connecticut,2035,0,gigawatt
Low Demand,Coal,connecticut,2040,0,gigawatt
Low Demand,Coal,connecticut,2045,0,gigawatt
Low Demand,Coal,connecticut,2050,0,gigawatt
Low Demand,Coal,delaware,2021,0.391,gigawatt
Low Demand,Coal,delaware,2025,0.191,gigawatt
Low Demand,Coal,delaware,2030,0.191,gigawatt
Low Demand,Coal,delaware,2035,0.191,gigawatt
Low Demand,Coal,delaware,2040,0.19,gigawatt
Low Demand,Coal,delaware,2045,0.19,gigawatt
Low Demand,Coal,delaware,2050,0.003,gigawatt
Low Demand,Coal,district of columbia,2030,0,gigawatt
Low Demand,Coal,district of columbia,2035,0,gigawatt
Low Demand,Coal,district of columbia,2040,0,gigawatt
Low Demand,Coal,district of columbia,2045,0,gigawatt
Low Demand,Coal,district of columbia,2050,0,gigawatt
Low Demand,Coal,florida,2021,5.085,gigawatt
Low Demand,Coal,florida,2025,4.43,gigawatt
Low Demand,Coal,florida,2030,4.408,gigawatt
Low Demand,Coal,florida,2035,2.188,gigawatt
Low Demand,Coal,florida,2040,2.186,gigawatt
Low Demand,Coal,florida,2045,2.104,gigawatt
Low Demand,Coal,florida,2050,0.106,gigawatt
Low Demand,Coal,georgia,2021,9.545,gigawatt
Low Demand,Coal,georgia,2025,5.169,gigawatt
Low Demand,Coal,georgia,2030,4.719,gigawatt
Low Demand,Coal,georgia,2035,4.648,gigawatt
Low Demand,Coal,georgia,2040,4.655,gigawatt
Low Demand,Coal,georgia,2045,2.973,gigawatt
Low Demand,Coal,georgia,2050,0.055,gigawatt
Low Demand,Coal,hawaii,2021,0.18,gigawatt
Low Demand,Coal,hawaii,2025,0,gigawatt
Low Demand,Coal,hawaii,2030,0,gigawatt
Low Demand,Coal,hawaii,2035,0,gigawatt
Low Demand,Coal,hawaii,2040,0,gigawatt
Low Demand,Coal,hawaii,2045,0,gigawatt
Low Demand,Coal,hawaii,2050,0,gigawatt
Low Demand,Coal,idaho,2021,0.008,gigawatt
Low Demand,Coal,idaho,2025,0.002,gigawatt
Low Demand,Coal,idaho,2030,0.002,gigawatt
Low Demand,Coal,idaho,2035,0.001,gigawatt
Low Demand,Coal,idaho,2040,0.001,gigawatt
Low Demand,Coal,idaho,2045,0.001,gigawatt
Low Demand,Coal,idaho,2050,0,gigawatt
Low Demand,Coal,illinois,2021,5.421,gigawatt
Low Demand,Coal,illinois,2025,1.862,gigawatt
Low Demand,Coal,illinois,2030,0.876,gigawatt
Low Demand,Coal,illinois,2035,0.868,gigawatt
Low Demand,Coal,illinois,2040,0.75,gigawatt
Low Demand,Coal,illinois,2045,0.742,gigawatt
Low Demand,Coal,illinois,2050,0.016,gigawatt
Low Demand,Coal,indiana,2021,19.082,gigawatt
Low Demand,Coal,indiana,2025,8.191,gigawatt
Low Demand,Coal,indiana,2030,3.901,gigawatt
Low Demand,Coal,indiana,2035,3.897,gigawatt
Low Demand,Coal,indiana,2040,3.677,gigawatt
Low Demand,Coal,indiana,2045,3.374,gigawatt
Low Demand,Coal,indiana,2050,0.094,gigawatt
Low Demand,Coal,iowa,2021,4.997,gigawatt
Low Demand,Coal,iowa,2025,3.441,gigawatt
Low Demand,Coal,iowa,2030,3.103,gigawatt
Low Demand,Coal,iowa,2035,2.531,gigawatt
Low Demand,Coal,iowa,2040,2.333,gigawatt
Low Demand,Coal,iowa,2045,2.238,gigawatt
Low Demand,Coal,iowa,2050,0.049,gigawatt
Low Demand,Coal,kansas,2021,4.067,gigawatt
Low Demand,Coal,kansas,2025,0.192,gigawatt
Low Demand,Coal,kansas,2030,0.195,gigawatt
Low Demand,Coal,kansas,2035,0.196,gigawatt
Low Demand,Coal,kansas,2040,0.197,gigawatt
Low Demand,Coal,kansas,2045,0.197,gigawatt
Low Demand,Coal,kansas,2050,0.062,gigawatt
Low Demand,Coal,kentucky,2021,9.374,gigawatt
Low Demand,Coal,kentucky,2025,6.863,gigawatt
Low Demand,Coal,kentucky,2030,6.045,gigawatt
Low Demand,Coal,kentucky,2035,5.01,gigawatt
Low Demand,Coal,kentucky,2040,5.018,gigawatt
Low Demand,Coal,kentucky,2045,4.263,gigawatt
Low Demand,Coal,kentucky,2050,0.058,gigawatt
Low Demand,Coal,louisiana,2021,2.065,gigawatt
Low Demand,Coal,louisiana,2025,0.294,gigawatt
Low Demand,Coal,louisiana,2030,0.296,gigawatt
Low Demand,Coal,louisiana,2035,0.298,gigawatt
Low Demand,Coal,louisiana,2040,0.089,gigawatt
Low Demand,Coal,louisiana,2045,0.048,gigawatt
Low Demand,Coal,louisiana,2050,0.032,gigawatt
Low Demand,Coal,maine,2030,0,gigawatt
Low Demand,Coal,maine,2035,0,gigawatt
Low Demand,Coal,maine,2040,0,gigawatt
Low Demand,Coal,maine,2045,0,gigawatt
Low Demand,Coal,maine,2050,0,gigawatt
Low Demand,Coal,maryland,2021,2.838,gigawatt
Low Demand,Coal,maryland,2025,0.78,gigawatt
Low Demand,Coal,maryland,2030,0.769,gigawatt
Low Demand,Coal,maryland,2035,0.77,gigawatt
Low Demand,Coal,maryland,2040,0.767,gigawatt
Low Demand,Coal,maryland,2045,0.743,gigawatt
Low Demand,Coal,maryland,2050,0.018,gigawatt
Low Demand,Coal,massachusetts,2030,0,gigawatt
Low Demand,Coal,massachusetts,2035,0,gigawatt
Low Demand,Coal,massachusetts,2040,0,gigawatt
Low Demand,Coal,massachusetts,2045,0,gigawatt
Low Demand,Coal,massachusetts,2050,0,gigawatt
Low Demand,Coal,michigan,2021,8.74,gigawatt
Low Demand,Coal,michigan,2025,4.867,gigawatt
Low Demand,Coal,michigan,2030,3.356,gigawatt
Low Demand,Coal,michigan,2035,3.336,gigawatt
Low Demand,Coal,michigan,2040,3.342,gigawatt
Low Demand,Coal,michigan,2045,3.182,gigawatt
Low Demand,Coal,michigan,2050,0.053,gigawatt
Low Demand,Coal,minnesota,2021,3.615,gigawatt
Low Demand,Coal,minnesota,2025,2.47,gigawatt
Low Demand,Coal,minnesota,2030,2.089,gigawatt
Low Demand,Coal,minnesota,2035,1.68,gigawatt
Low Demand,Coal,minnesota,2040,1.516,gigawatt
Low Demand,Coal,minnesota,2045,1.316,gigawatt
Low Demand,Coal,minnesota,2050,0.024,gigawatt
Low Demand,Coal,mississippi,2021,1.333,gigawatt
Low Demand,Coal,mississippi,2025,1.044,gigawatt
Low Demand,Coal,mississippi,2030,0.825,gigawatt
Low Demand,Coal,mississippi,2035,0.786,gigawatt
Low Demand,Coal,mississippi,2040,0.788,gigawatt
Low Demand,Coal,mississippi,2045,0.686,gigawatt
Low Demand,Coal,mississippi,2050,0.01,gigawatt
Low Demand,Coal,missouri,2021,12.207,gigawatt
Low Demand,Coal,missouri,2025,9.711,gigawatt
Low Demand,Coal,missouri,2030,7.893,gigawatt
Low Demand,Coal,missouri,2035,7.884,gigawatt
Low Demand,Coal,missouri,2040,6.987,gigawatt
Low Demand,Coal,missouri,2045,6.976,gigawatt
Low Demand,Coal,missouri,2050,0.079,gigawatt
Low Demand,Coal,montana,2021,1.684,gigawatt
Low Demand,Coal,montana,2025,0.886,gigawatt
Low Demand,Coal,montana,2030,0.437,gigawatt
Low Demand,Coal,montana,2035,0.44,gigawatt
Low Demand,Coal,montana,2040,0.446,gigawatt
Low Demand,Coal,montana,2045,0.447,gigawatt
Low Demand,Coal,montana,2050,0.041,gigawatt
Low Demand,Coal,nebraska,2021,5.664,gigawatt
Low Demand,Coal,nebraska,2025,3.267,gigawatt
Low Demand,Coal,nebraska,2030,3.181,gigawatt
Low Demand,Coal,nebraska,2035,0.568,gigawatt
Low Demand,Coal,nebraska,2040,0.546,gigawatt
Low Demand,Coal,nebraska,2045,0.545,gigawatt
Low Demand,Coal,nebraska,2050,0.064,gigawatt
Low Demand,Coal,nevada,2021,0.573,gigawatt
Low Demand,Coal,nevada,2025,0.573,gigawatt
Low Demand,Coal,nevada,2030,0.206,gigawatt
Low Demand,Coal,nevada,2035,0.206,gigawatt
Low Demand,Coal,nevada,2040,0.211,gigawatt
Low Demand,Coal,nevada,2045,0.211,gigawatt
Low Demand,Coal,nevada,2050,0.014,gigawatt
Low Demand,Coal,new hampshire,2021,0.535,gigawatt
Low Demand,Coal,new hampshire,2025,0.479,gigawatt
Low Demand,Coal,new hampshire,2030,0.483,gigawatt
Low Demand,Coal,new hampshire,2035,0.486,gigawatt
Low Demand,Coal,new hampshire,2040,0.35,gigawatt
Low Demand,Coal,new hampshire,2045,0.352,gigawatt
Low Demand,Coal,new hampshire,2050,0.023,gigawatt
Low Demand,Coal,new jersey,2021,0.35,gigawatt
Low Demand,Coal,new jersey,2025,0.005,gigawatt
Low Demand,Coal,new jersey,2030,0.005,gigawatt
Low Demand,Coal,new jersey,2035,0.005,gigawatt
Low Demand,Coal,new jersey,2040,0.006,gigawatt
Low Demand,Coal,new jersey,2045,0.006,gigawatt
Low Demand,Coal,new jersey,2050,0.004,gigawatt
Low Demand,Coal,new mexico,2021,2.508,gigawatt
Low Demand,Coal,new mexico,2025,1.803,gigawatt
Low Demand,Coal,new mexico,2030,1.787,gigawatt
Low Demand,Coal,new mexico,2035,0.052,gigawatt
Low Demand,Coal,new mexico,2040,0.056,gigawatt
Low Demand,Coal,new mexico,2045,0.06,gigawatt
Low Demand,Coal,new mexico,2050,0.026,gigawatt
Low Demand,Coal,new york,2021,0.445,gigawatt
Low Demand,Coal,new york,2025,0.247,gigawatt
Low Demand,Coal,new york,2030,0.249,gigawatt
Low Demand,Coal,new york,2035,0.252,gigawatt
Low Demand,Coal,new york,2040,0.02,gigawatt
Low Demand,Coal,new york,2045,0.022,gigawatt
Low Demand,Coal,new york,2050,0.023,gigawatt
Low Demand,Coal,north carolina,2021,9.703,gigawatt
Low Demand,Coal,north carolina,2025,9.303,gigawatt
Low Demand,Coal,north carolina,2030,8.378,gigawatt
Low Demand,Coal,north carolina,2035,7.637,gigawatt
Low Demand,Coal,north carolina,2040,7.642,gigawatt
Low Demand,Coal,north carolina,2045,2.069,gigawatt
Low Demand,Coal,north carolina,2050,0.062,gigawatt
Low Demand,Coal,north dakota,2021,3.859,gigawatt
Low Demand,Coal,north dakota,2025,0.157,gigawatt
Low Demand,Coal,north dakota,2030,0.156,gigawatt
Low Demand,Coal,north dakota,2035,0.143,gigawatt
Low Demand,Coal,north dakota,2040,0.143,gigawatt
Low Demand,Coal,north dakota,2045,0.142,gigawatt
Low Demand,Coal,north dakota,2050,0.037,gigawatt
Low Demand,Coal,ohio,2021,10.668,gigawatt
Low Demand,Coal,ohio,2025,6.994,gigawatt
Low Demand,Coal,ohio,2030,6.538,gigawatt
Low Demand,Coal,ohio,2035,6.533,gigawatt
Low Demand,Coal,ohio,2040,6.535,gigawatt
Low Demand,Coal,ohio,2045,5.141,gigawatt
Low Demand,Coal,ohio,2050,0.039,gigawatt
Low Demand,Coal,oklahoma,2021,4.885,gigawatt
Low Demand,Coal,oklahoma,2025,0.813,gigawatt
Low Demand,Coal,oklahoma,2030,0.025,gigawatt
Low Demand,Coal,oklahoma,2035,0.028,gigawatt
Low Demand,Coal,oklahoma,2040,0.032,gigawatt
Low Demand,Coal,oklahoma,2045,0.036,gigawatt
Low Demand,Coal,oklahoma,2050,0.028,gigawatt
Low Demand,Coal,oregon,2030,0,gigawatt
Low Demand,Coal,oregon,2035,0,gigawatt
Low Demand,Coal,oregon,2040,0,gigawatt
Low Demand,Coal,oregon,2045,0,gigawatt
Low Demand,Coal,oregon,2050,0,gigawatt
Low Demand,Coal,pennsylvania,2021,4.811,gigawatt
Low Demand,Coal,pennsylvania,2025,3.025,gigawatt
Low Demand,Coal,pennsylvania,2030,2.989,gigawatt
Low Demand,Coal,pennsylvania,2035,2.99,gigawatt
Low Demand,Coal,pennsylvania,2040,2.994,gigawatt
Low Demand,Coal,pennsylvania,2045,2.804,gigawatt
Low Demand,Coal,pennsylvania,2050,0.057,gigawatt
Low Demand,Coal,rhode island,2030,0,gigawatt
Low Demand,Coal,rhode island,2035,0,gigawatt
Low Demand,Coal,rhode island,2040,0,gigawatt
Low Demand,Coal,rhode island,2045,0,gigawatt
Low Demand,Coal,rhode island,2050,0,gigawatt
Low Demand,Coal,south carolina,2021,4.912,gigawatt
Low Demand,Coal,south carolina,2025,4.597,gigawatt
Low Demand,Coal,south carolina,2030,3.757,gigawatt
Low Demand,Coal,south carolina,2035,3.758,gigawatt
Low Demand,Coal,south carolina,2040,3.761,gigawatt
Low Demand,Coal,south carolina,2045,0.077,gigawatt
Low Demand,Coal,south carolina,2050,0.018,gigawatt
Low Demand,Coal,south dakota,2021,0.351,gigawatt
Low Demand,Coal,south dakota,2025,0.06,gigawatt
Low Demand,Coal,south dakota,2030,0.053,gigawatt
Low Demand,Coal,south dakota,2035,0.035,gigawatt
Low Demand,Coal,south dakota,2040,0.035,gigawatt
Low Demand,Coal,south dakota,2045,0.034,gigawatt
Low Demand,Coal,south dakota,2050,0.008,gigawatt
Low Demand,Coal,tennessee,2021,5.776,gigawatt
Low Demand,Coal,tennessee,2025,4.975,gigawatt
Low Demand,Coal,tennessee,2030,2.449,gigawatt
Low Demand,Coal,tennessee,2035,1.491,gigawatt
Low Demand,Coal,tennessee,2040,1.496,gigawatt
Low Demand,Coal,tennessee,2045,1.495,gigawatt
Low Demand,Coal,tennessee,2050,0.047,gigawatt
Low Demand,Coal,texas,2021,16.889,gigawatt
Low Demand,Coal,texas,2025,14.322,gigawatt
Low Demand,Coal,texas,2030,11.801,gigawatt
Low Demand,Coal,texas,2035,11.215,gigawatt
Low Demand,Coal,texas,2040,9.944,gigawatt
Low Demand,Coal,texas,2045,7.8,gigawatt
Low Demand,Coal,texas,2050,0.179,gigawatt
Low Demand,Coal,utah,2021,5.156,gigawatt
Low Demand,Coal,utah,2025,5.157,gigawatt
Low Demand,Coal,utah,2030,3.125,gigawatt
Low Demand,Coal,utah,2035,3.129,gigawatt
Low Demand,Coal,utah,2040,1.45,gigawatt
Low Demand,Coal,utah,2045,1.452,gigawatt
Low Demand,Coal,utah,2050,0.051,gigawatt
Low Demand,Coal,vermont,2030,0,gigawatt
Low Demand,Coal,vermont,2035,0,gigawatt
Low Demand,Coal,vermont,2040,0,gigawatt
Low Demand,Coal,vermont,2045,0,gigawatt
Low Demand,Coal,vermont,2050,0,gigawatt
Low Demand,Coal,virginia,2021,1.751,gigawatt
Low Demand,Coal,virginia,2025,0.891,gigawatt
Low Demand,Coal,virginia,2030,0.862,gigawatt
Low Demand,Coal,virginia,2035,0.846,gigawatt
Low Demand,Coal,virginia,2040,0.845,gigawatt
Low Demand,Coal,virginia,2045,0.791,gigawatt
Low Demand,Coal,virginia,2050,0.028,gigawatt
Low Demand,Coal,washington,2021,0.695,gigawatt
Low Demand,Coal,washington,2025,0.389,gigawatt
Low Demand,Coal,washington,2030,0.175,gigawatt
Low Demand,Coal,washington,2035,0.176,gigawatt
Low Demand,Coal,washington,2040,0.179,gigawatt
Low Demand,Coal,washington,2045,0.18,gigawatt
Low Demand,Coal,washington,2050,0.014,gigawatt
Low Demand,Coal,west virginia,2021,13.017,gigawatt
Low Demand,Coal,west virginia,2025,9.187,gigawatt
Low Demand,Coal,west virginia,2030,8.33,gigawatt
Low Demand,Coal,west virginia,2035,8.327,gigawatt
Low Demand,Coal,west virginia,2040,8.329,gigawatt
